host_is_superhost,bathrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,log_price,room_type_Private room,room_type_Shared room,distance_to_cbd
1,1.5,2.0,4,7,97.0,0,5,4.9344739331306915,False,False,40.40818624224225
0,2.5,3.0,3,9,93.0,0,1,6.68586094706836,False,False,3.179686183624003
0,1.0,1.0,3,2,90.0,1,1,3.58351893845611,True,False,6.3957616031200475
1,1.0,1.0,1,30,96.0,0,1,4.795790545596741,False,False,6.055697673900453
0,1.0,1.0,7,4,80.0,1,1,4.61512051684126,False,False,3.592310003230967
1,1.0,2.0,3,51,99.0,1,5,5.278114659230517,False,False,4.409924653125245
1,1.0,1.0,1,16,96.0,1,3,4.110873864173311,True,False,4.386131570150696
0,1.0,2.0,3,11,96.0,0,2,4.875197323201151,True,False,1.9453279656951206
0,3.0,6.0,2,42,91.0,1,1,5.703782474656201,False,False,18.187655815280397
1,2.0,5.0,2,12,98.0,1,10,6.2166061010848646,False,False,1.0534269364426025
0,1.0,2.0,1,1,60.0,0,1,3.713572066704308,True,False,14.056531455539666
0,1.0,1.0,4,1,100.0,0,1,4.836281906951478,False,False,3.333945845471364
0,1.0,4.0,2,99,99.0,1,2,5.198497031265826,False,False,2.1138559998936413
0,1.0,1.0,1,36,87.0,1,3,3.8918202981106265,False,False,16.11060044559812
0,1.0,2.0,2,10,90.0,0,1,4.51085950651685,False,False,3.7966922239383525
0,1.0,1.0,1,1,100.0,1,2,4.276666119016055,True,False,13.193663794622285
0,1.0,1.0,3,2,100.0,0,1,3.8918202981106265,True,False,8.04407666295437
0,1.0,2.0,1,13,100.0,1,1,4.189654742026425,True,False,40.39370491424609
1,1.0,3.0,1,98,97.0,0,1,4.442651256490317,True,False,22.518248089485343
1,1.0,3.0,2,104,99.0,0,1,4.836281906951478,False,False,47.24890729054935
1,1.0,3.0,3,13,98.0,0,2,5.351858133476067,False,False,0.3513790067745024
0,1.5,1.0,1,3,93.0,1,1,3.58351893845611,True,False,7.369534586507029
0,1.0,3.0,2,2,90.0,1,15,4.955827057601261,False,False,14.369229715874654
1,1.5,2.0,2,4,100.0,0,2,5.799092654460526,False,False,35.59332447791094
0,2.0,4.0,2,22,87.0,0,22,5.017279836814924,False,False,3.73837511386456
0,1.0,1.0,3,1,100.0,1,1,4.330733340286331,False,False,6.124266979157829
0,1.0,1.0,6,13,91.0,0,1,4.442651256490317,False,False,13.433827445279748
0,1.0,1.0,3,2,80.0,1,1,4.330733340286331,False,False,3.644864383459527
0,1.0,1.0,3,6,100.0,0,1,4.248495242049359,True,False,5.555622769528555
0,1.0,1.0,2,39,98.0,0,1,4.189654742026425,True,False,0.4480452325800205
0,1.0,1.0,2,6,90.0,1,16,4.948759890378168,False,False,0.5093478299626026
0,1.0,1.0,1,23,96.0,0,1,4.51085950651685,True,False,13.318047364091411
0,1.0,1.0,2,140,96.0,0,50,5.087596335232384,False,False,2.397890244793187
0,2.0,3.0,2,1,100.0,0,2,4.442651256490317,False,False,6.956325781465869
0,1.0,1.0,1,14,98.0,1,1,5.25227342804663,False,False,46.928853393251615
0,1.0,2.0,1,145,95.0,1,50,4.74493212836325,False,False,0.9299668015418193
0,1.0,1.0,1,39,98.0,0,1,3.9318256327243257,True,False,5.304601592679487
0,1.0,2.0,1,7,94.0,0,1,4.02535169073515,True,False,7.5500221416411275
1,1.0,2.0,1,32,99.0,0,2,4.867534450455582,False,False,0.522091075644913
1,1.0,2.0,2,99,98.0,0,1,4.276666119016055,False,False,5.162179470320225
0,1.0,4.0,2,70,89.0,0,2,5.017279836814924,False,False,1.0055031085370123
0,1.0,1.0,2,1,100.0,0,1,4.290459441148391,False,True,1.4989267595075895
0,1.0,1.0,1,6,90.0,0,1,4.189654742026425,True,False,10.007769385515475
1,1.0,1.0,1,3,100.0,0,3,4.394449154672439,True,False,5.6280910877253785
1,2.5,4.0,2,18,99.0,0,1,5.017279836814924,False,False,31.679171630221823
0,1.5,1.0,1,4,100.0,0,4,4.795790545596741,False,False,0.9106742797592953
0,3.0,7.0,2,3,93.0,0,1,6.68586094706836,False,False,39.60224024161438
1,1.5,2.0,2,148,97.0,1,17,5.3471075307174685,False,False,1.9251073257365965
0,1.0,1.0,5,80,85.0,1,3,4.5217885770490405,False,False,0.837982836040955
1,1.0,1.0,2,62,98.0,0,1,4.276666119016055,True,False,1.8699403507673273
0,1.0,2.0,2,6,96.0,0,6,5.4638318050256105,False,False,7.613326230498298
1,1.0,1.0,2,29,99.0,0,1,3.9889840465642745,True,False,10.478369337821514
0,2.0,7.0,2,25,93.0,0,1,6.419994928147142,False,False,33.30417581167353
0,1.0,2.0,2,4,95.0,0,1,4.3694478524670215,False,False,7.539277896274704
1,1.0,1.0,1,2,100.0,1,4,4.836281906951478,False,False,0.8109387671139477
1,1.0,1.0,5,24,93.0,1,1,4.574710978503383,False,False,0.9137364643625203
1,1.0,2.0,2,12,95.0,0,4,3.367295829986474,True,False,6.72258350460728
0,1.0,2.0,1,15,83.0,1,36,4.787491742782046,False,False,13.975175853363236
0,1.0,1.0,4,2,100.0,0,1,4.795790545596741,False,False,4.145384541204225
0,1.5,2.0,2,7,97.0,0,1,5.298317366548036,False,False,3.4878319887350813
0,1.0,1.0,2,13,92.0,0,1,4.276666119016055,True,False,1.119026842816368
0,1.0,1.0,1,7,94.0,0,1,4.77912349311153,False,False,2.916250182982328
0,2.0,2.0,1,10,100.0,1,30,5.075173815233827,False,False,1.2813665605434903
1,1.0,2.0,3,7,97.0,0,6,5.017279836814924,False,False,0.7454875989365314
0,1.0,2.0,6,22,96.0,0,1,4.919980925828125,False,False,6.058824497357016
0,1.0,1.0,3,2,100.0,0,2,3.8501476017100584,True,False,6.489617875469616
0,1.0,1.0,3,8,95.0,1,1,4.060443010546419,False,True,2.1860292316376997
1,1.0,1.0,2,22,100.0,1,1,4.330733340286331,True,False,3.556379053389124
0,2.5,3.0,3,12,98.0,0,1,5.529429087511423,False,False,7.78187411493737
0,1.0,1.0,1,2,80.0,1,1,3.58351893845611,True,False,18.91462665987979
0,2.0,2.0,1,1,60.0,1,47,5.159055299214529,False,False,0.8342485256578515
0,2.0,2.0,3,1,100.0,1,6,5.638354669333745,False,False,19.254355586242383
0,1.0,2.0,2,1,80.0,0,1,5.298317366548036,False,False,4.5660274302760975
0,1.0,1.0,2,51,95.0,1,1,4.574710978503383,True,False,0.7826406491753729
1,1.0,1.0,1,31,97.0,1,1,4.7535901911063645,False,False,0.7359085765614604
1,1.0,1.0,2,71,98.0,0,1,4.442651256490317,True,False,6.7246187477541195
0,1.5,3.0,3,34,99.0,0,1,5.707110264748875,False,False,1.6637154291572216
0,1.0,2.0,1,28,90.0,0,1,4.74493212836325,False,False,6.3908487422966545
0,1.0,1.0,2,23,90.0,1,2,3.6375861597263857,True,False,10.58700785932691
0,1.0,4.0,1,12,97.0,1,13,4.867534450455582,False,False,0.902834531612387
0,1.0,2.0,1,16,95.0,1,38,4.9344739331306915,False,False,0.5040516621063046
0,1.0,1.0,4,71,96.0,0,1,3.9318256327243257,True,False,5.337255588947065
0,2.0,3.0,3,33,99.0,0,1,5.14166355650266,False,False,1.9549858034757963
0,1.0,1.0,5,1,100.0,1,1,4.02535169073515,True,False,1.5812399902877547
1,1.0,2.0,3,6,97.0,0,10,5.087596335232384,False,False,5.2353244710109355
0,1.0,3.0,2,4,93.0,0,1,4.919980925828125,False,False,6.811241705212557
1,2.0,2.0,2,8,95.0,1,1,4.9344739331306915,False,False,1.5774770439954495
1,3.0,3.0,2,20,97.0,0,1,5.017279836814924,False,False,7.671187674517606
0,1.0,1.0,1,32,93.0,1,2,3.6888794541139363,True,False,27.70807274564057
1,1.0,2.0,1,43,99.0,1,1,5.087596335232384,True,False,37.60174297866066
0,1.0,2.0,1,200,96.0,1,9,5.241747015059643,False,False,1.0186732091153463
1,1.0,1.0,1,30,97.0,1,1,3.258096538021482,True,False,15.025538666850101
0,1.0,1.0,1,12,96.0,0,1,4.110873864173311,True,False,3.28151283737627
0,1.0,1.0,1,3,100.0,0,1,4.382026634673881,True,False,4.000505271919967
1,1.5,4.0,2,6,97.0,0,1,4.948759890378168,False,False,36.122406351843125
0,3.0,5.0,3,14,91.0,1,35,5.402677381872279,False,False,10.157854135800136
0,1.0,5.0,1,8,86.0,1,1,5.198497031265826,False,False,0.40384837555950476
0,2.0,6.0,2,8,93.0,0,33,5.66988092298052,False,False,9.037819079775439
1,1.0,2.0,2,98,93.0,0,1,4.836281906951478,False,False,2.3102566525125745
1,2.5,1.0,1,74,97.0,0,2,4.110873864173311,True,False,5.743537524101763
0,1.0,1.0,1,34,95.0,1,3,4.174387269895637,True,False,7.306032426274636
1,1.0,1.0,2,44,99.0,0,1,4.59511985013459,False,False,39.95127053938644
0,1.0,1.0,1,6,100.0,0,2,4.394449154672439,True,False,5.0006691884046335
0,1.5,1.0,3,5,92.0,0,1,3.9318256327243257,True,False,20.905488597738582
0,1.0,5.0,1,6,97.0,1,5,4.875197323201151,False,False,0.8917987514382144
1,1.0,1.0,2,15,99.0,0,1,4.574710978503383,False,False,3.613512175803391
0,1.0,1.0,1,9,91.0,1,6,4.919980925828125,False,False,0.487655497879366
1,1.0,2.0,1,24,99.0,1,8,4.867534450455582,False,False,0.4075954462881969
1,2.0,2.0,1,12,100.0,0,3,4.948759890378168,True,False,19.536043402948344
0,2.0,2.0,2,8,100.0,0,42,4.9344739331306915,False,False,8.180873272492008
0,1.0,2.0,1,5,76.0,1,7,4.189654742026425,True,False,8.41854627389591
1,1.0,1.0,1,28,98.0,0,1,4.465908118654584,True,False,0.8868868878374347
0,1.0,1.0,6,21,97.0,0,1,4.867534450455582,False,False,0.8855553183013698
0,1.0,1.0,1,2,100.0,0,2,4.61512051684126,True,False,6.068217828270579
1,1.0,1.0,2,41,98.0,0,2,3.9889840465642745,True,False,20.796009620004785
0,1.0,2.0,1,120,87.0,1,33,4.499809670330265,False,False,0.6084973948785916
1,1.0,1.0,1,6,87.0,1,4,4.07753744390572,True,False,32.03192342166665
1,1.0,1.0,2,31,98.0,1,2,3.8918202981106265,True,False,21.764546682217198
0,1.0,1.0,2,17,100.0,1,1,4.59511985013459,True,False,1.8081844839570147
0,1.0,1.0,1,32,98.0,1,5,4.418840607796598,False,False,3.677844243639941
0,1.0,1.0,1,2,100.0,1,1,4.795790545596741,False,False,3.792965158284261
0,1.0,1.0,2,1,100.0,0,1,5.298317366548036,False,False,5.202105377805893
0,1.0,1.0,1,5,96.0,0,1,4.663439094112067,True,False,4.387934911843334
1,1.0,1.0,3,74,99.0,0,1,3.9318256327243257,True,False,21.563975885204787
0,1.5,4.0,1,32,90.0,1,4,5.135798437050262,False,False,6.153723503196997
0,1.0,2.0,3,1,100.0,0,1,5.14166355650266,False,False,0.45660821702580384
0,1.0,1.0,1,2,100.0,1,3,4.276666119016055,True,False,37.04016966531562
0,1.0,1.0,2,20,96.0,1,1,4.23410650459726,True,False,21.063528705573894
0,1.5,1.0,7,6,97.0,0,1,4.700480365792417,False,False,2.8593046906762365
0,1.0,1.0,1,13,94.0,0,1,3.9318256327243257,True,False,7.071152249105814
1,1.0,2.0,1,21,100.0,1,17,4.983606621708336,False,False,6.068099359507392
0,1.0,1.0,1,97,98.0,1,1,4.553876891600541,False,False,7.585369581918778
0,1.0,1.0,3,1,100.0,0,2,3.8918202981106265,True,False,7.013176001512554
0,1.0,1.0,1,4,100.0,1,50,4.700480365792417,False,False,4.154181136764922
0,1.0,3.0,1,12,98.0,1,1,4.948759890378168,False,False,1.811777774369918
0,1.0,1.0,10,10,85.0,0,1,4.61512051684126,False,False,1.4308597288947666
0,1.0,1.0,2,14,93.0,1,1,3.8918202981106265,True,False,6.288072772009614
0,1.0,2.0,3,23,97.0,0,1,4.983606621708336,False,False,6.92961009295703
0,1.0,1.0,2,14,94.0,0,2,4.795790545596741,True,False,5.872846369541336
0,1.0,1.0,2,6,100.0,0,1,4.276666119016055,True,False,1.4147560658282794
0,1.0,1.0,2,3,87.0,0,1,4.7535901911063645,False,False,6.045707535795096
0,2.5,8.0,5,7,100.0,1,1,6.68586094706836,False,False,6.471485039841948
0,1.5,2.0,5,4,100.0,0,2,5.231108616854587,False,False,4.448313945450292
0,2.5,5.0,5,1,80.0,0,1,5.993961427306569,False,False,10.947304900840006
0,1.0,6.0,2,28,95.0,0,1,5.424950017481403,False,False,64.85074508986433
0,3.0,4.0,1,9,87.0,0,2,5.929589143389895,False,False,1.74036724552811
0,2.0,1.0,1,6,93.0,1,5,4.394449154672439,True,False,18.569923345642056
0,2.0,5.0,1,8,78.0,1,5,5.736572297479192,False,False,0.9675154358922176
0,1.0,1.0,3,45,94.0,0,1,4.59511985013459,True,False,9.659094646521604
1,1.0,4.0,1,108,95.0,1,3,4.795790545596741,False,False,0.8618191950821826
0,1.0,1.0,2,6,100.0,1,2,5.198497031265826,True,False,1.069673434738783
0,2.0,3.0,1,12,100.0,1,50,4.9344739331306915,False,False,2.4608398261937143
0,1.0,1.0,1,1,100.0,0,1,4.61512051684126,True,False,6.835677747702126
0,2.0,3.0,5,2,100.0,1,6,5.198497031265826,False,False,10.503974838321117
0,2.0,8.0,2,1,100.0,0,1,5.25227342804663,False,False,21.78279738401792
0,1.0,2.0,1,12,100.0,0,7,5.017279836814924,False,False,4.027827792198711
0,1.0,2.0,1,42,94.0,1,1,4.700480365792417,False,False,4.049246218492524
1,1.0,1.0,2,65,99.0,0,1,4.51085950651685,True,False,1.8312500192363697
0,1.0,1.0,2,15,97.0,1,1,3.9318256327243257,True,False,5.084660125098519
0,1.0,4.0,3,3,73.0,1,10,5.198497031265826,False,False,0.46302882014153135
0,1.0,2.0,2,39,99.0,0,2,4.875197323201151,False,False,11.899699274767725
0,1.0,1.0,1,7,94.0,1,1,3.8918202981106265,True,False,17.604971623390615
0,1.0,1.0,2,22,98.0,0,1,4.110873864173311,False,False,6.157331683508819
0,2.0,1.0,2,5,96.0,1,6,4.574710978503383,True,False,1.033685732846327
0,2.5,1.0,1,7,94.0,1,16,3.8501476017100584,True,False,2.8121442207300738
0,1.0,2.0,2,5,100.0,0,1,4.51085950651685,False,False,4.164999814348748
0,2.5,4.0,3,4,100.0,0,1,5.703782474656201,False,False,12.701572119892473
1,1.0,2.0,2,6,100.0,1,5,4.787491742782046,False,False,0.9309853125126253
0,1.0,1.0,2,11,96.0,0,2,4.07753744390572,True,False,22.12886885113447
0,1.0,4.0,1,34,98.0,1,1,5.351858133476067,False,False,26.08745537634768
0,1.0,3.0,2,5,96.0,1,4,5.003946305945459,False,False,0.9315521143331598
0,2.0,5.0,2,4,73.0,1,1,5.707110264748875,False,False,7.111611179952021
0,1.0,1.0,2,3,93.0,0,2,4.68213122712422,False,False,4.01759956468013
0,3.0,5.0,2,9,85.0,1,1,5.857933154483459,False,False,6.624840975297538
1,1.0,2.0,1,87,98.0,1,1,4.948759890378168,False,False,30.869714978641756
0,1.0,1.0,1,3,100.0,0,1,4.700480365792417,True,False,5.703527178535961
0,1.5,1.0,1,6,96.0,1,2,4.875197323201151,True,False,40.55015163302076
0,1.0,1.0,4,1,100.0,1,1,5.529429087511423,False,False,2.234948236861409
1,1.0,2.0,2,10,100.0,1,16,5.017279836814924,False,False,1.066652279845619
0,1.0,1.0,1,1,100.0,1,16,4.61512051684126,True,False,5.421665149398433
1,2.0,2.0,3,15,96.0,1,2,3.367295829986474,True,False,16.19191598820107
0,2.0,2.0,5,39,96.0,0,2,4.276666119016055,True,False,6.9320957534744325
0,1.0,3.0,5,2,100.0,1,1,4.727387818712341,False,False,7.051421468893709
0,1.0,1.0,2,11,75.0,1,1,4.189654742026425,True,False,1.1316056879383725
1,1.0,3.0,2,56,98.0,0,1,5.25227342804663,False,False,3.3455862496995903
0,2.5,5.0,7,3,100.0,1,1,5.579729825986222,False,False,6.325034946041687
0,1.0,2.0,1,7,70.0,1,10,5.198497031265826,False,False,0.9364020512290809
0,1.0,1.0,3,22,95.0,0,1,3.713572066704308,True,False,7.033398721131524
1,1.0,2.0,3,16,94.0,0,10,5.087596335232384,False,False,3.1258532145121274
0,1.0,1.0,1,5,96.0,0,3,4.3694478524670215,True,False,1.995168880093666
0,1.0,1.0,1,25,98.0,0,1,4.382026634673881,False,False,21.720888354794873
0,1.0,1.0,2,3,93.0,0,1,4.02535169073515,True,False,13.907184807310738
0,1.0,1.0,1,2,80.0,0,1,4.61512051684126,False,False,6.009634080781021
0,1.0,2.0,2,23,96.0,0,2,4.948759890378168,False,False,0.8070234116561308
0,1.0,1.0,2,1,100.0,0,2,4.07753744390572,True,False,21.932911067035498
0,1.0,1.0,3,9,100.0,0,1,4.574710978503383,False,False,8.15934705276208
0,1.0,1.0,5,1,100.0,0,1,3.4965075614664802,True,False,4.022624854515565
0,1.0,2.0,2,11,100.0,0,1,4.795790545596741,False,False,2.904633637394323
0,1.0,1.0,2,200,87.0,1,3,4.110873864173311,False,False,11.590704451421027
0,1.0,3.0,4,7,97.0,1,1,4.442651256490317,False,False,18.254539018010767
0,1.0,1.0,1,54,95.0,0,1,3.8918202981106265,True,False,6.024705500225173
1,1.0,1.0,1,90,98.0,0,1,4.110873864173311,True,False,1.221220769468498
0,1.0,1.0,1,1,100.0,0,1,3.8501476017100584,True,False,4.932578352958208
0,2.0,2.0,2,11,95.0,0,1,4.700480365792417,False,False,2.237176357069039
0,1.0,1.0,2,23,98.0,0,1,4.700480365792417,False,False,4.568914453397695
0,2.0,6.0,2,189,88.0,1,1,5.545177444479562,False,False,2.523095984327642
0,1.0,1.0,2,8,95.0,0,2,4.189654742026425,False,False,16.845267487548988
0,3.0,8.0,2,21,87.0,1,1,5.707110264748875,False,False,17.900454640776015
0,1.0,1.0,30,3,80.0,0,1,6.68586094706836,False,False,1.4659152725330837
0,1.0,2.0,3,10,98.0,1,2,5.017279836814924,False,False,5.606357197926984
0,2.0,2.0,2,4,100.0,0,1,5.017279836814924,False,False,3.328560627120279
1,1.0,1.0,1,45,95.0,1,3,3.713572066704308,True,False,6.3797007189187775
1,1.0,1.0,2,1,100.0,0,4,4.189654742026425,True,False,6.863061274943605
0,1.0,1.0,1,8,86.0,1,2,3.8918202981106265,True,False,50.279350729738546
0,2.0,4.0,5,2,100.0,1,1,5.929589143389895,False,False,7.4261637509247596
0,1.0,1.0,1,2,100.0,0,1,4.442651256490317,True,False,1.6497692684559924
1,1.0,3.0,1,14,94.0,1,16,4.7535901911063645,False,False,2.24846227660773
0,1.0,1.0,2,11,95.0,0,1,4.330733340286331,True,False,2.130838423753886
0,1.0,3.0,1,2,80.0,1,12,5.529429087511423,False,False,1.8378991957410726
1,1.0,2.0,1,12,98.0,0,4,4.795790545596741,False,False,1.6909383906847069
1,1.0,2.0,3,17,95.0,1,1,4.795790545596741,False,False,4.2659722309495605
0,1.0,1.0,1,2,90.0,0,1,4.394449154672439,True,False,27.69229106690708
1,1.0,3.0,2,12,87.0,0,3,4.700480365792417,False,False,2.8166061669226057
0,1.0,1.0,1,1,100.0,1,1,4.110873864173311,True,False,6.418558946077666
0,1.0,2.0,1,5,100.0,0,1,4.762173934797756,False,False,3.6620265742628826
0,2.0,4.0,3,22,95.0,1,17,5.529429087511423,False,False,1.5977357225839603
0,1.0,2.0,1,8,93.0,1,15,4.890349128221754,False,False,4.482316886154789
0,2.0,1.0,3,27,91.0,1,14,3.713572066704308,True,False,11.72251207828416
0,1.0,1.0,1,2,60.0,1,14,5.703782474656201,False,False,1.9772724480773518
1,2.0,2.0,1,86,100.0,1,4,4.394449154672439,True,False,0.8225968767021383
0,1.0,2.0,2,9,98.0,0,1,4.61512051684126,False,False,9.445315431588915
0,1.0,1.0,2,2,100.0,1,1,4.442651256490317,True,False,5.5212365308364975
0,2.0,2.0,1,1,80.0,1,2,5.117993812416755,False,False,1.9257212192519186
0,1.5,2.0,2,2,100.0,0,1,5.198497031265826,False,False,2.277494280982178
1,2.0,3.0,3,137,99.0,1,5,5.7745515455444085,False,False,0.7339948179721978
1,1.0,1.0,2,122,98.0,1,1,4.394449154672439,True,False,12.11227380590522
0,2.0,2.0,4,7,96.0,1,1,4.983606621708336,False,False,0.2900285698514728
0,1.0,2.0,1,17,95.0,1,22,4.919980925828125,False,False,0.5395471701028728
0,2.0,6.0,5,4,100.0,0,3,5.111987788356544,False,False,50.425949642722436
0,1.0,1.0,1,5,88.0,1,1,4.394449154672439,False,False,3.6190348239102432
1,1.0,3.0,3,36,94.0,0,2,5.017279836814924,False,False,1.8428000542663379
0,1.0,1.0,1,42,97.0,1,1,4.948759890378168,False,False,24.790695207646056
1,1.0,1.0,1,20,100.0,1,1,3.8501476017100584,True,False,14.939104113546446
0,1.0,1.0,4,1,100.0,1,1,5.198497031265826,False,False,5.769658467721067
1,1.0,4.0,2,31,98.0,0,1,5.1298987149230735,False,False,0.7122087337362986
1,1.5,4.0,2,46,97.0,1,4,5.529429087511423,False,False,1.9714678633019287
0,1.0,1.0,1,128,97.0,0,1,4.30406509320417,True,False,3.3375085669201896
0,1.0,2.0,1,12,83.0,1,26,4.787491742782046,False,False,0.5196124861169469
0,1.0,2.0,2,63,92.0,0,1,4.51085950651685,False,False,6.366712441508595
0,1.0,1.0,1,46,92.0,1,50,4.948759890378168,False,False,0.4886641819482823
0,1.0,1.0,1,4,100.0,1,1,4.795790545596741,True,False,0.48796716501821896
0,1.0,1.0,2,1,100.0,0,1,4.394449154672439,False,False,3.9092678077615126
1,1.0,1.0,1,65,95.0,1,1,4.61512051684126,False,False,8.438449545506852
1,1.0,2.0,1,121,97.0,0,2,4.61512051684126,True,False,36.09271434997025
0,1.0,1.0,1,7,91.0,0,1,4.394449154672439,False,False,4.6552175463065915
0,1.0,1.0,2,31,91.0,0,1,5.298317366548036,False,False,7.1729347901216585
1,1.0,3.0,1,106,99.0,0,6,4.9344739331306915,False,False,0.4878239032423303
1,1.0,2.0,1,2,100.0,1,38,5.075173815233827,False,False,0.6416495844428491
0,1.0,1.0,7,6,97.0,1,5,3.5263605246161616,False,True,0.915299561046344
0,1.0,1.0,4,1,100.0,0,1,3.9318256327243257,True,False,20.147533715793212
1,1.0,2.0,2,20,97.0,0,2,4.5217885770490405,False,False,11.327470124450898
1,1.0,2.0,2,10,100.0,0,2,4.394449154672439,True,False,2.960471105858326
1,1.0,1.0,1,83,95.0,0,1,4.700480365792417,False,False,2.9577355852714415
0,1.0,1.0,3,10,92.0,1,50,4.61512051684126,False,False,4.786937353517193
0,1.0,1.0,2,4,100.0,1,1,5.017279836814924,False,False,54.76625636904924
0,1.0,3.0,2,54,97.0,0,2,5.25227342804663,False,False,36.915945673707135
0,1.0,1.0,1,92,88.0,0,1,4.060443010546419,True,False,0.44581130922073803
0,2.0,4.0,2,7,97.0,0,1,5.1298987149230735,False,False,16.425105669774467
1,2.0,3.0,1,1,100.0,1,5,5.017279836814924,False,False,0.4673640309496988
0,1.0,1.0,1,3,87.0,0,1,4.51085950651685,True,False,29.874937190389364
1,1.0,1.0,2,160,96.0,0,2,4.02535169073515,True,False,2.0079253651209865
1,1.0,3.0,5,1,100.0,1,11,5.638354669333745,False,False,0.9347348372384375
0,2.0,3.0,2,12,100.0,1,1,5.298317366548036,False,False,23.013495873481737
1,1.0,1.0,1,24,95.0,0,1,4.394449154672439,True,False,5.846044791191906
1,1.0,1.0,2,11,95.0,0,6,4.189654742026425,True,False,1.0300518957938178
0,2.0,3.0,1,3,93.0,1,7,5.017279836814924,False,False,13.349902811459605
0,1.5,3.0,2,55,99.0,1,1,5.017279836814924,False,False,9.577285301927324
0,1.0,1.0,4,3,100.0,0,1,4.02535169073515,True,False,1.3410229086363585
0,1.0,3.0,1,13,93.0,1,2,5.278114659230517,False,False,7.971245844349528
0,1.0,1.0,2,1,100.0,1,1,3.258096538021482,True,False,7.115245336797384
0,1.0,2.0,1,11,95.0,0,1,3.58351893845611,True,False,0.9093372290000233
1,2.0,1.0,2,103,99.0,0,1,4.574710978503383,True,False,3.8412910953732395
0,1.0,2.0,1,6,100.0,1,1,5.017279836814924,False,False,55.65670984805711
0,2.0,6.0,2,9,84.0,0,4,5.707110264748875,False,False,36.733670602310404
0,1.0,3.0,2,5,100.0,1,1,5.638354669333745,False,False,66.03867727078621
0,1.0,2.0,2,24,99.0,0,2,5.049856007249537,False,False,4.069348277324582
0,2.0,2.0,3,3,100.0,1,50,5.14166355650266,False,False,7.981513995079699
0,0.5,1.0,1,1,100.0,1,5,3.6375861597263857,True,False,25.99232286400126
0,2.0,3.0,1,29,92.0,1,1,5.480638923341991,False,False,10.508993947408872
0,1.0,2.0,1,186,89.0,1,40,4.836281906951478,False,False,0.9588428058427089
0,2.0,1.0,5,20,79.0,1,3,4.02535169073515,True,False,5.410263810520002
0,2.0,2.0,3,1,80.0,1,1,4.7535901911063645,False,False,4.503425133770873
1,1.0,2.0,1,123,96.0,1,24,5.707110264748875,False,False,1.1026272188521455
1,1.0,1.0,1,3,100.0,1,7,5.529429087511423,False,False,35.382613183381764
1,1.0,1.0,1,200,97.0,1,3,4.574710978503383,False,False,1.9554246021218542
1,1.0,1.0,1,34,96.0,0,1,4.875197323201151,False,False,7.717819030759007
1,1.0,2.0,1,107,97.0,1,1,4.61512051684126,False,False,57.96356697072231
0,1.5,1.0,5,1,80.0,0,3,3.9318256327243257,True,False,1.4552215445464243
0,1.0,2.0,3,24,97.0,1,1,4.330733340286331,False,False,8.256395149028018
0,1.0,1.0,2,26,95.0,0,1,3.4339872044851463,True,False,29.457255974893826
0,2.0,3.0,2,4,95.0,0,2,5.529429087511423,False,False,6.7274877192931575
